tweet,magnitude,embedding0,embedding1,embedding2,embedding3,embedding4,embedding5,embedding6,embedding7,embedding8,embedding9,embedding10,embedding11,embedding12,embedding13,embedding14,embedding15,embedding16,embedding17,embedding18,embedding19,embedding20,embedding21,embedding22,embedding23,embedding24,embedding25,embedding26,embedding27,embedding28,embedding29,embedding30,embedding31,embedding32,embedding33,embedding34,embedding35,embedding36,embedding37,embedding38,embedding39,embedding40,embedding41,embedding42,embedding43,embedding44,embedding45,embedding46,embedding47,embedding48,embedding49,embedding50,embedding51,embedding52,embedding53,embedding54,embedding55,embedding56,embedding57,embedding58,embedding59,embedding60,embedding61,embedding62,embedding63,embedding64,embedding65,embedding66,embedding67,embedding68,embedding69,embedding70,embedding71,embedding72,embedding73,embedding74,embedding75,embedding76,embedding77,embedding78,embedding79,embedding80,embedding81,embedding82,embedding83,embedding84,embedding85,embedding86,embedding87,embedding88,embedding89,embedding90,embedding91,embedding92,embedding93,embedding94,embedding95,embedding96,embedding97,embedding98,embedding99,nrc-anger,nrc-anticipation,nrc-disgust,nrc-fear,nrc-joy,nrc-sadness,nrc-surprise,nrc-trust,senti-pos,senti-neg
Ffs dreadful defending,0.5,-0.038775673,-0.015837125,0.020452579,-0.026990933999999998,0.111047704,0.02366326,-0.048075522999999995,0.000796,-0.007913953,0.028769028,-0.073223729,0.021606592,0.017564888,0.015548273,-0.050465809,0.066698461,0.10882913400000001,0.057381383,0.034813056,0.04924130400000001,0.058134784,-0.058352179000000004,0.05214788,-0.042418237000000004,0.005374923,0.040419343999999996,-0.000433,-0.013778107,0.032025514,0.01497772,0.03198609,0.070482892,0.013450381,0.055102875,-0.004905745,-0.022135146,0.07256189999999998,-0.06409411200000001,0.05532894,-0.107196011,-0.08304215599999999,-0.011625248999999999,-0.13029747,-0.030116467999999997,0.077811832,0.069606238,0.034033512,0.007005791,-0.037900233,0.00246308,-0.020411299,-0.039775089,0.033876931,0.114711508,0.018016049,-0.057205848,0.045656134,0.021894824,0.015864885,-0.031605943,0.028347853,-0.15141333099999998,-0.020603654,-0.066351607,-0.008094354,0.069260401,0.083017235,0.081472465,0.10974243,0.053251083,-0.02261609,0.046490273,0.010702322,-0.071540728,-0.035624393,0.023505959,-0.056999838,-0.129417002,-0.048917311,-0.02890049,0.042707779,-0.052245050999999994,-0.009426173000000001,-0.135730289,-0.09157164400000001,0.085665693,-0.04953035,-0.044665462999999996,0.19837413,-0.022211002,-0.017364636,0.06721999599999999,0.060374169000000005,0.060895854000000006,0.035279235,-0.018620892,-0.0071815509999999996,-0.008254939000000001,-0.12285456199999999,0.0015373429999999998,0.881371481,0.0,0.937324539,0.39307275700000005,0.6101392139999999,0.40142365700000004,0.0,0.0,0.0,-0.729166667
@raylewis name change Uncle Remus Lewis #foh #theydontlikeyoueither #lost #unwoke,0.5,-0.013592986999999999,-0.07105175700000001,0.019796255,-0.056291308,0.0035609879999999997,0.005767502,-0.003309447,0.0005059999999999999,-0.068275444,0.083317158,0.039670631,0.016415738,-0.023813712,-0.068171729,-0.01795995,0.08251819099999999,0.047361010999999995,0.014802541,0.052039762,0.002292225,0.008684454,-0.020864281999999998,0.044357062,-0.069425345,0.046194132,-0.013876487,-0.027723291,0.030509867000000003,-0.009836635,0.046011229,0.043281083,-0.00574999,-0.083227083,-0.005864795,0.008544813,-0.010620626000000001,0.038100786,0.015273552,0.010973401,-0.022946941000000002,-0.108567354,-0.006812903,0.013499549,-0.016451437,0.017952639,0.075941378,-0.018373792,-0.017992334,-0.032123364,0.036376703999999996,-0.00246754,-0.0077957569999999995,0.025609436,-0.043455901,-0.017761071,-0.001259903,0.062661463,-0.02411892,-0.008289734,-0.009292674,0.023638114,-0.059002759,0.001317233,-0.012235913999999999,-0.025456106000000003,0.008448467,0.030897734,0.063705819,0.089260475,0.054918633,-0.014419504,-0.019004344,0.083370819,-0.026386962000000003,-0.032064006,0.004815925,-0.056090732000000004,-0.017466803,-0.018461539,-0.03532893,0.010510516999999999,0.0035335059999999996,0.006316695,-0.011333343999999999,0.020185444,0.036290873,0.000679,-0.03606177,0.09181151300000001,0.009993631,0.036444273,0.034099256,0.001771774,0.04121748,-0.002820151,0.044152803,-0.063321009,0.06531672599999999,0.002089368,-0.047063038,0.20063408600000002,0.15376103,0.201981246,0.420477235,0.489586653,1.0720961279999999,0.529148674,0.790921118,0.284293831,0.0
"the waitress recognised me from last time i was in there moping, after my interview haha",0.5,0.054001287,-0.074553983,0.018615552,-0.061396927999999996,0.059565528,0.058306780999999995,0.050460490999999996,0.001091487,-0.029717116000000002,-0.0337612,-0.021498569,0.05711398,-0.08901177099999999,-0.050803497999999996,0.002533134,-0.015442178999999999,-0.021301652,-0.057194037999999996,-0.003728567,0.06346971900000001,0.044740656,0.0048135109999999995,0.057344664000000004,0.001590874,0.013998458,-0.08484661199999999,0.070638942,0.071280706,-0.0037292429999999997,-0.04051379,-0.050672172,0.000778,-0.015937333999999997,-0.01021424,0.029429757,-0.02748961,0.01438761,-0.024222041,-0.063649387,-0.02318781,-0.06994297299999999,-0.000771,0.017871621,0.089196068,0.039234377,0.068247966,-0.047615113,0.008058136,-0.037449103,-0.07033183400000001,0.04689487,0.052766017,-0.000749,0.043680578,0.084283988,-0.008219484,0.031680049,0.05144331,-0.03335581,-0.014622311,0.020063337,-0.06796583,-0.057232859000000004,-0.02663119,-0.005167286,0.049871715999999996,-0.011810201999999999,0.05385783,0.003243742,0.021218262999999998,-0.055523233,0.003335571,0.034697683,-0.0017356429999999998,-0.032592748,0.021946855,-0.022473415,-0.005834299,-0.006384742,0.065932118,0.063838171,-0.032247929,0.078007302,0.062308788,0.024469819,0.092007966,-0.012012693,0.054539925999999996,-0.015450182,-0.006167639,0.010398272,0.004227992,-0.011873614,-0.019243018,-0.053118967,0.00564643,-0.012750443,-0.015804295,0.005184927,-0.030266266,0.791959454,0.497574607,0.311132346,1.4680973080000002,0.150474821,0.25629949,0.789856346,0.0,0.7333333329999999,-0.300694444
What day is it #lost,0.5,0.048296140999999994,-0.052389325,0.050326654000000005,-0.011149395,-0.028161661,0.02734563,0.040108701000000004,0.048837648,-0.074152944,0.029012176,0.014842451999999999,0.063981188,-0.122342824,-0.015230566000000001,0.002576222,0.039227284,0.06365345,-0.106498552,-0.06743315400000001,0.089307085,0.026250967000000004,-0.004242579000000001,0.080982602,0.02125443,-0.038586225,-0.071719803,0.023267559,-0.000621,-0.040774291000000004,-0.056647029,-0.015487316999999999,0.02719851,-0.012594773,-0.044868711,-0.058299908,0.021645111,-0.01596919,-0.0017879579999999999,-0.009719864,-0.007831082,-0.048087523,-0.053010355999999995,0.036761357,0.0032854309999999997,0.018372222,0.063664234,-0.054412458,-0.03186823,-0.053712157999999996,-0.034812416,0.03334011,0.073977641,-0.08637147099999999,-0.014483425,0.02533716,0.0050176940000000005,0.035429162,-0.007413952,0.057063049000000005,0.032453473999999996,-0.02037966,-0.005985017,-0.048157244,-0.030949677999999998,-0.048024309,0.03977421,-0.024117523,0.05640154,0.05194678900000001,0.117685653,-0.06775468700000001,0.019269399,0.074647188,0.04830402,0.015760571,-0.003295267,-0.050923406,0.036577966,0.013407057,0.066228479,0.060331500999999996,0.047119834000000006,0.064760974,0.025523845,-0.013787455,0.056513547000000004,0.056811322000000004,0.065592558,0.017643463,-0.032957528,0.028355408,0.09470087599999999,-0.009284536999999999,-0.005526939,-0.005293300999999999,0.045213457,-0.10168389800000001,-0.006538921,-0.009165021,-0.038502045,0.145863151,0.220346727,0.0,0.420477235,0.619081578,0.9825885759999999,0.0059198390000000005,0.0,0.08452381,0.0
Has anyone noticed that @npr stories in recent days all paint positive accomplishments for Trump and challenges for Hillary? #surprised #sad,0.5,-0.010884218999999999,-0.070641446,0.058861894000000005,-0.046938429000000004,0.005518798,-0.027594035,0.010405498000000001,-0.006074044000000001,-0.035455468999999996,-0.007831568,-0.032603205,-0.007937226,-0.048253686,-0.036108439,0.00428375,0.066118418,0.018206062,-0.005008726,-0.021355172999999998,0.056179494,-0.001744928,-0.025323697000000003,0.019370382,0.02889877,-0.014557773999999999,-0.040035848,0.078010753,0.068668622,0.025609642000000002,-0.039791012,-0.041298821,0.06717973599999999,0.023767987999999997,0.007324542,0.0031351990000000004,-0.018854028999999998,0.037262078,-0.009161103,-0.050446082,-0.037329829,0.01380421,0.016089067,0.01500497,0.06170752,0.01706594,0.071429484,-0.051296172,0.01113428,-0.06978532,0.009166989,0.053063187000000005,0.063633916,-0.014934382,0.076746066,0.05393068,0.012098905,0.018733226999999998,0.026055006000000002,-0.034184063,-0.03321195,0.010576365,-0.027032487,0.00016999999999999999,-0.033741495,-0.00042,0.029931223,-0.012303545,0.038498517,0.024338995,0.029476542999999997,-0.058723252000000004,0.0015434329999999999,0.050899358,-0.022929252,-0.022298282000000003,0.025558103999999998,-0.02411927,-0.071066166,-0.008308744,0.010304189,0.048859194,0.008280869,0.076674382,0.036340364,0.0063981459999999995,0.051771787,0.024021149,0.023848234,0.003129975,0.001413515,0.013636998000000001,0.045244912000000005,0.018153171,0.0016478789999999999,-0.020833457,0.040458614,-0.056609149000000004,-0.018914921,0.033841154,-0.024126064,0.7402033659999999,1.582389269,1.066839363,1.361275372,1.646371496,2.641678536,2.096723556,1.7899050730000001,1.079671717,0.0
"@ChibiReviews Post series depression can be quite bad, but it will get better, I bet someone will pick the novel soon in the west.",0.5,0.014225501000000002,-0.026562211000000002,0.017545681,-0.021233467000000002,0.02848591,0.00633954,0.088988021,0.020627974,3.21e-05,-0.01812112,-0.027263019,0.005896735,-0.082072213,-0.020848333,0.015602622,0.037215805,-0.025332438999999998,-0.009007631,-0.029161707000000002,0.111897367,0.020959367,-0.009388174,0.05567751,0.012696263999999999,-0.013578,-0.11052204300000001,0.129185772,0.056895568,0.020943811,-0.041903817999999995,-0.042448180999999995,0.019069791000000003,-0.007132001999999999,-0.042252221,-0.00389291,-0.019662814,-0.0015249170000000002,-0.002465664,-0.09603334300000001,0.000941,-0.022738322000000002,-0.028182593,0.06132494,0.089336228,0.038355642,0.040708071,-0.065995268,-0.018234933000000002,-0.024842124,-0.010176481999999999,0.049836359000000004,0.079741242,-0.015230673,0.079727439,0.072338977,0.050336335,-5.14e-05,0.027582265,-0.023573811,0.02170123,-0.00538963,-0.041850078,-0.022291291,-0.047926597,-0.018923622,-0.00284691,0.019172331,0.083260482,-0.0038324979999999997,0.01051623,-0.086647839,0.015746821,0.040715307,-0.018924926,0.019186916000000002,0.015142144,-0.01472178,-0.023200776,-0.023060307000000002,0.04337887,0.042106030999999995,0.015569858,0.06792697,0.057204600999999994,-0.013336882,0.096766953,0.018766613,0.082530561,-0.027796995,-0.020045641,0.036289587000000005,0.052216754000000004,-0.009973000000000001,-0.024535803,-0.045920790999999996,0.040192854,-0.034060369,-0.029999704,0.056434113,-0.034668778,0.805481129,3.1065256960000003,0.806288268,1.4676067590000001,0.54326876,1.8028453219999998,1.21691198,1.125695471,3.03450622,-2.7891209480000003
@iTriborg make him feel vigorous. Fine. You can kill me now. Said Hestia with a display of only despair rather than her joyful,0.5,0.003569396,-0.046668638,0.020962624,-0.021165116,0.036861828,0.006685468000000001,0.065628355,-0.002561514,-0.014873351000000002,0.0059501169999999996,0.014032738000000001,0.008980284,-0.08404833,-0.032750249,-0.0016103839999999999,0.034922249,-0.027421754,-0.018308434,-0.006770776,0.100566234,0.033055764,-0.029840796,0.027130544,-0.014313224,0.012685054,-0.09303556199999999,0.087866495,0.061107786,0.034910547,-0.019788223,-0.064805851,0.026699366000000002,0.014821486000000002,-0.008829646,0.026000192000000002,-0.051631234000000005,-0.047229557,0.0067304619999999996,-0.062232493,0.016058298000000002,-0.029765532,-0.036310901,0.03028578,0.068494422,0.085228085,0.047031445,-0.041197341,-0.026158469,-0.013555653,-0.005885122,0.045982562000000005,0.074565481,-0.012371094,0.057837612999999996,0.067717477,-0.004153118,0.036942855,0.029997695,-0.015364431999999999,0.021510415,0.020504364,-0.058738992999999996,-0.034038884,-0.036155549,-0.013526347,0.00716758,0.047499995999999996,0.071133646,-0.003730355,0.023740571000000002,-0.11986546,-0.021144715,0.029387034,-0.024331446,0.023218807999999997,0.016490642,-0.008043037,-0.011050133,0.005838711,0.04836899,0.067776498,-0.028053255,0.075621875,0.011381495,0.009394217,0.052801405,0.014903392,0.08869270900000001,-0.022998727000000004,-0.018093468,0.032063477,0.051940692999999996,0.001935887,-0.013547854,-0.042903532,0.021050789,-0.0045742790000000005,-0.061859257,0.043920999999999995,-0.032450649,0.9160673090000001,0.012052083,1.81609033,0.224948973,3.3438358260000003,0.498318495,0.025421072000000003,0.324457305,1.6496184269999998,-0.851636905
"236:416 While she was in her dull and sleeping hour,\nA crew of patches, rude mechanicals,\n#AMNDBots",0.5,0.02597618,-0.07431546900000001,0.060701635,-0.046766667000000005,0.051175199000000005,0.033043122,0.061584186,-0.035542072,0.0040882290000000005,-0.033258492,-0.020815468,0.037028652999999995,-0.06421727,-0.033325673,0.020240263,-0.003107579,-0.047508075,-0.027339194,0.009377419,0.081660525,0.017322906000000002,0.009043903,0.057813856,0.001528979,-0.021520427999999998,-0.088766674,0.1094843,0.055609500000000006,0.042953109,-0.076307569,-0.055845412000000004,0.031828068,-0.028625842999999998,0.020947918,0.006452317,-0.008881857,-0.031848399,-0.00785828,-0.062562456,-0.014696133,-0.050610277,-0.019647841,0.06011273599999999,0.073647587,0.035937008,0.016152361,-0.028148614,-0.000583,-0.046641311,-0.039291371,0.035330421,0.084657698,-0.011206585,0.059276529,0.086128065,-0.026154175,0.048318559000000004,0.038448779,-0.014093118,0.028157692,0.021925029,-0.077281186,-0.045530892999999996,-0.035672182000000004,0.00466631,0.032830987,0.012534139,0.073842684,0.019014442,-0.004569536,-0.045204159,-0.00942202,-0.004728141,0.0029717359999999996,-0.004666897,0.034875748,-0.012507059,-0.002855598,-0.010062935,0.064390289,0.067341717,-0.037625615,0.07470667,0.044148533,0.01241101,0.079319747,-0.01355836,0.07630029299999999,-0.039561603,-0.001314812,0.013142652,0.014764408,-0.004173646,-0.002129347,-0.042496319000000005,-0.015251352,0.036371439,-0.045255120999999995,0.031752819,0.008078304,0.708493048,0.7690507879999999,2.8848797339999996,0.186420383,0.203168903,0.815239545,1.188309364,0.0,0.0,-0.346248196
"The 2nd step to beating #anxiety or #depression is realising that its not about waiting for ...., Take action yourself now.",0.495,0.023669889,-0.028119248,0.019080097,-0.016302668,0.039875885,0.022150414,0.03936832,0.044663800000000003,0.014706061999999999,-0.001569395,0.016750011999999998,0.032945073,-0.063716572,-0.004453176,0.013366784,0.032294215,-0.06225143,-0.043860116,0.01904048,0.076891042,0.041164114,0.012861593000000001,0.02492215,0.001334422,-0.02788251,-0.027338976,0.098842833,0.07899126,-0.009711539,-0.031480857,-0.074421615,0.036788459,-0.013009783,-0.020539553000000002,-0.0017888079999999998,-0.037796187,-0.005014639,0.003190378,-0.060335542,-0.043409948,-0.031179954,0.027009859,0.006537975,0.076030067,0.023796618,0.021238403,-0.06472781400000001,0.009233408,-0.038874694,-0.038055658,0.03998117,0.062294814000000004,-0.013757421,0.06668068099999999,0.049642443,-0.018126676,0.033379396,0.046161985,-0.012270892,0.029478507,0.002104302,-0.025851653999999998,-0.04625612900000001,-0.049126273,-0.028115757,0.036029539,0.015168592,0.060511659,0.017471966999999998,0.045016937,-0.07372963099999999,-0.008784483000000001,0.032176183,-0.014821124,0.0036035240000000003,0.012750688999999999,-0.02053461,-0.021131063,0.020430981,0.062156348,0.048700584000000005,-0.0018115120000000001,0.081623973,0.038413917,-0.013686038000000001,0.055615687999999996,0.013533584,0.049971295,-0.000944,-0.036671441,0.053400145999999996,0.09146564300000001,0.010354604,-0.06761606,-0.01516028,0.037693121,-0.021571382000000004,-0.044806034,0.046475990999999994,-0.006181214,0.435148346,2.287586518,0.62230952,5.640715869,0.0,0.745175575,0.0059198390000000005,1.460573321,0.37878344799999997,-0.504166667
@SimonSSSJ123 @EllieG10853 @Onision @Eugenia_Cooney he sure as hell helped me with my depression and still does,0.485,0.023738321,-0.045460315,0.054333274,-0.004798706,0.008207949,-0.012463449,0.100372965,-0.013629589,-0.057074423,-0.01784662,-0.005789463000000001,-0.031709633,-0.068721056,-0.045667578,0.0034555370000000003,0.080435239,0.00544425,-0.015359432,-0.05757690099999999,0.054529105999999994,0.036484917,-0.025622332999999997,0.015382316000000002,0.030577217,0.027249725,-0.09015680699999999,0.043114029000000005,0.072631238,0.018252049,-0.044045043,-0.017403112,0.013511187,-0.013201863999999999,-0.058248772000000004,0.090000391,-0.036204297,-0.033113825,-0.0013973120000000002,-0.046218213,-0.027672254,-0.08401060099999999,-0.051184470999999995,0.006743633000000001,0.055875095,0.024389777,0.036220068,-0.039417095,-0.026355594,-0.022377498,0.017377705,0.025894732,0.14815868199999999,-0.042519891,0.096611695,0.06323269299999999,0.06520922900000001,0.021289477,0.053103773,-0.062910958,0.033825187,0.002606765,-0.092066488,-0.043065466,-0.037245061,-0.071960223,0.005622034000000001,0.049905628,0.08607491800000001,-0.022643722999999998,0.009259025,-0.102954331,-0.02620974,0.051677993,-0.019279977,0.01535267,0.067610923,0.013887992,-0.025510295,0.007179271,0.074115609,0.055921255,-0.063597825,0.08379172900000001,-0.016684362,-0.0019656129999999997,0.082565339,-0.047981965,0.068162657,0.026305687,-0.016719803999999998,0.03021344,0.060926929000000005,-0.010735696999999999,0.007225431,-0.107003286,0.010762637,-0.014291866,-0.049229197999999995,0.031947404,0.00744044,0.8102192970000001,0.0,0.333697988,0.521115762,0.479009691,1.192421473,0.468449105,0.381179969,0.17687301600000002,-1.817816558
@jccrocker #CharlotteProtest do u #wait 4 the facts #video or do u #hate now ask questions later #protest #PoliceShootings #suggestions,0.479,0.020846464,-0.064763565,0.015499438999999999,-0.036937891,0.001411291,-0.014801187,0.020175006000000002,0.036190163,-0.024984245,-0.013297436999999999,0.030731728,-0.002231088,-0.062152454,-0.027221645,0.025672407999999997,0.062789369,0.028903937999999997,-0.026612725,0.0034444109999999997,0.020531652,0.007468545,-0.045062432,-0.0012287,-0.021666096,0.025887961,-0.008311281,0.036997213,0.061186289000000005,-0.001470837,0.019626658999999998,-0.075814824,-0.005060381,-0.000585,-0.035178617,-0.014778585,-0.022051547999999997,-0.028606162999999997,0.035130602000000004,-0.018959926000000002,0.010248326,-0.027071426000000003,-0.007110679,-0.027195617000000002,0.04181227,0.013082013,0.055270453,-0.07821602400000001,-0.006354650999999999,-0.018633418,0.033902313999999996,0.02547198,0.062026368,-0.009984517,0.05271539,0.055397945,0.030655692999999998,0.012287563,0.021139024,-0.045839363,-0.0323038,-0.012655662,-0.036399942000000005,-0.013956462,-0.038760573,-0.017927339,0.039914692,0.042373087000000004,0.010014998,-0.027036259,0.042085263,-0.058397591,-0.029623512999999997,0.047029942000000005,-0.020453983999999998,-0.006758732,-0.017721964,0.028474758,-0.015182476,0.01724474,0.019497857,0.076859955,-0.021878747,0.017808975,-0.00808864,-0.02081078,0.049019192999999996,-0.013741053,0.0057774309999999995,-0.006383575,-0.039981561,0.07249457200000001,0.037237337,0.028645251,-0.034078371,-0.041974036,0.046795917,-0.045009532000000005,-0.035599593,0.043413804,-0.037980756,1.42492906,0.8915820170000001,1.727783597,0.044538809000000006,0.0,0.0,0.208111637,0.900517564,0.045833333,-0.043269231
"@Nataliem55 sadly, war has often been the factor that jump starts US economic growth",0.479,0.033770804,-0.005521319,0.041238593999999996,0.006289858000000001,-0.00251684,0.036485247,0.008738764,0.012344717,0.00757606,-0.025731835,-0.043763735,0.013799255,-0.029959266000000002,-0.019997732,0.040660121,0.046302873,0.017473421,-0.046171847,0.018617582,0.080567321,0.009502451,0.022820605,-0.020221708999999997,0.039788353,-0.023384554,-0.062895004,0.0954135,0.029690478,0.016742423,-0.07632502599999999,-0.080494522,0.059680817000000004,0.021403612000000002,-0.0008119999999999999,-0.033996645,-0.009439035,0.021760841,-0.039989412,-0.050312768,-0.035683332000000005,-0.041679062,0.0014641220000000002,0.039712875,0.044672599,0.06947532599999999,0.045895877,-0.06876181099999999,-0.016889743999999998,-0.070487038,0.02995469,0.040578613,0.054248152,-0.097405119,0.09070996,0.042914404,0.025710385,0.019119628,0.040128923,-0.047206412,0.021173317,0.018554864,-0.019502115,-0.036568935,-0.061178135,-0.014687789,0.037774882999999995,-0.00544928,0.105395998,0.04471080400000001,0.013709205,-0.05009479,0.0402503,0.041264099,-0.033187829,0.013477228,0.013919071000000002,-0.045631297,-0.013446413,-0.004692815,0.018945723,0.047044134,0.037865296,0.062917045,0.00488002,-0.01267328,0.097179591,0.02280149,0.08728529900000001,-0.018753385,0.021538888,0.013199578,0.068958323,0.008860065,-0.005590971,-0.03753821,0.043508502000000004,-0.034296271,-0.022772565,0.040609438,-0.038308537000000004,0.22210383399999997,2.40093337,0.127576251,1.44584972,0.537112815,1.314873478,0.875668408,0.226777235,0.38303571399999997,-0.736011905
@GrimsToyShow grim what the fuck going on with these dame fucking clowns takeing the gameing channel if I had a way to nj I would delete,0.479,0.014684787,-0.056824739000000006,0.023071266,-0.017784447,0.046075063,-0.004935872,0.064121927,0.019651687,-0.010647904,-0.014275343999999999,-0.02769354,0.025316484,-0.080790431,-0.030706339,-0.001255512,0.054364811,0.007887161,-0.010467423,-0.0031725459999999996,0.028029794,0.022333544,-0.0035012520000000003,0.057985284000000005,0.011987713999999998,-0.000663,-0.081438765,0.074022374,0.07924479400000001,-0.007300453,-0.052315325999999995,-0.047402532000000004,0.024972342999999998,-0.023506735,-0.043536904,0.00036899999999999997,-0.020721548,-0.01400374,-0.023676278999999998,-0.025511776,-0.015346576,-0.0019249629999999998,-0.023094249,0.013203145,0.079613217,0.011917413,0.044399573,-0.038276306,-0.046984579000000005,-0.009178974,-0.029204714,0.047681495,0.055913979,-0.016208817,0.06872208,0.042761697,-0.020171061,-0.001198137,0.010298161,-0.043350915,0.002322981,-0.003548237,-0.06838744299999999,-0.043815345,-0.026209037999999997,-0.053053609,0.049536039000000004,0.016038583000000002,0.066680013,0.00741639,0.009545714,-0.078326276,-0.003924108,0.010775527,-0.026059229,-0.007108125999999999,0.000223,0.019715595,-0.037449525,-0.028096177000000003,0.046624051,0.046189937,-0.027658144,0.06507752,0.00686363,-0.018249735,0.054273405999999996,-0.029631436,0.050467224000000005,-0.004242142,0.005174224,0.047846945,0.06364728,-0.024845401,-0.031686389,-0.037924879,0.012884231000000001,0.013659117,-0.02600608,0.009613092,-0.034535512000000004,2.323028541,1.332332861,2.325396315,2.522537437,0.12443385800000001,1.384807306,0.937127369,0.17035846300000002,0.21969697,-1.5851190480000001
"Leeds surely to drop the prices for that cup tie, rather than the dismal attendance last night..",0.479,0.022097268,-0.044357593,0.024558461,-0.023453941000000002,0.008435241999999999,0.03872781,0.064689244,0.032400813,0.018001041000000002,0.005260939,-0.01862938,0.073922483,-0.10073148900000001,-0.043761289,0.007826056999999999,0.014152416999999999,-0.06136855,-0.038435734,0.041900228,0.087679264,0.006355825,0.02434031,0.02497992,0.008657864,-0.027507537999999998,-0.099714156,0.103541199,0.081445223,0.031046324,-0.012324953,-0.08508939199999999,0.047480325,-0.034920328,-0.004221708,-0.0583895,-0.050582799000000005,0.018137416,-0.034990861,-0.072869029,0.01327245,0.024832002000000002,0.012603375,0.004477928,0.06225446,0.033889895,0.055284727,-0.066768631,0.002072986,-0.075684446,-0.023124316000000002,0.025248238,0.038432651,-0.053757260999999994,0.079237637,0.045021844000000005,0.017582658,0.014606675,0.037047931,-0.034122342,0.035975079,-0.008399861,-0.05655305,-0.013892636000000002,-0.049174906,-0.021094593999999998,0.012370002,-0.030970347999999998,0.10712835400000001,0.014894291,-0.010288655,-0.043402715,0.024150001,0.032373331,-0.023867269,-0.017819765,-0.009247395,-0.03959504,-0.034453217,-0.030962543999999998,0.03935304,0.011568016,0.026505524,0.10040283400000001,0.032800855,-0.015046016,0.100472336,0.033737516,0.066418262,-0.033619987000000004,0.018512571999999998,0.032130649,0.025653611,-0.047585199,-0.027292241000000002,-0.022748213,0.011557511000000001,-0.009189563000000001,-0.039127759,0.051956314,0.007199513,0.105552768,2.454922419,0.558145084,0.454432102,0.590599922,0.25629949,0.958011677,0.006267516999999999,0.172910197,-0.644444444
@greencapt theres something to note in the fact that the mask manufacturer produced her smiling and him frowning.,0.479,0.014605542,-0.079206358,0.053388613,-0.038288273,0.03852299,0.021710067000000003,0.076004118,-0.037629657000000004,-0.0028438459999999997,-0.021112147,0.01002676,0.067260337,-0.09752543,-0.045599479000000005,0.029796222999999997,0.094421714,-0.00011899999999999999,-0.029877874,-0.008827022,0.049331985,0.005796321,-0.014866983,0.055280253,-0.008850700000000001,0.010154237,-0.134609523,0.120354608,0.089342348,0.024806612000000002,-0.060837496,-0.07181742299999999,0.035998182999999996,-0.021642357999999997,-0.01756069,0.03785647,-0.014185421,0.005539451999999999,-0.023467556,-0.05844966,-0.024567243,-0.047510763,-0.011422887,0.039142146,0.09496003,0.061228248,0.032661864,-0.049847773,-0.022529148,-0.044321547,-0.048970665999999996,0.073520687,0.090302431,-0.051514945,0.065320801,0.046350714,-0.01197388,-0.00081,0.068669514,-0.020237345,0.007426455,0.0005,-0.073537275,-0.009485011,-0.002924975,-0.022660633,0.020851945,-0.015802359,0.09221503699999999,0.007980324,0.018808592,-0.117724557,0.016567235,0.047565592000000004,-0.030359547,-0.013627766000000001,0.040146161,0.002334262,-0.0069743669999999995,-0.0052865659999999995,0.065684307,0.045877722999999995,-0.032360797999999996,0.061180828,0.01630389,0.027209947999999998,0.099629566,0.015974182,0.072731505,-0.011517993,-0.028940475,0.046458800999999994,0.056582065,-0.032585721,-0.006519331999999999,-0.053390371,0.060641996,0.006005046,-0.047894257,0.05961648,-0.007823581999999999,0.244471236,0.760942641,1.148786202,0.37844770200000005,2.0074119219999997,0.619657386,0.23837740300000002,0.06938248,0.355555556,-0.36875
The word happiness would lose its meaning if it were not balanced by sadness.,0.479,0.014475966000000002,-0.028716655,0.032746192,0.054091158,0.022290421,-0.009922720999999999,0.033897778999999996,-0.014273248999999998,-0.001384124,-0.015746068000000002,-0.020414972,0.008065629,-0.06064073,-0.012822715,-0.009375616,0.057741673,0.007653172,-0.044408307,-0.045233442,0.12101503400000001,0.06890328,-0.016418845,0.028602234,-0.01898453,-0.039477398999999996,-0.103832798,0.11740491900000001,0.05814632,-8.3e-05,-0.047916532000000005,-0.09727118400000001,0.078320276,0.004513906,-0.004101571,0.014808348999999998,-0.048232277000000004,0.011712045,-0.036879471000000004,-0.09276372199999999,-0.0030558190000000004,0.0053258509999999995,-0.032474058,0.074539402,0.057900944,0.056926292,0.040262698,-0.062558796,-0.057973658,-0.025958600000000002,0.014664888000000001,0.096668819,0.092902229,-0.072004144,0.069908174,0.074933974,0.02164572,0.021872535,0.016289451,-0.002583091,0.022030885,0.0051617,0.015475198,-0.07406028099999999,-0.041817291,-0.022366446,-0.001635473,-0.007448245,0.093790246,0.027744421000000002,0.051841766,-0.122238035,0.014101207,0.089827776,-0.014398948,0.023721325,0.00048499999999999997,-0.032778055,-0.006299094,0.033317106,0.065463508,0.076124062,0.010242877,0.038923046,0.066708666,0.010283619,0.069501965,0.018750001999999998,0.09484863,-0.014565257,-0.010777601999999999,0.048924787000000004,0.054656607,0.003401066,-0.066660425,-0.008667863,0.019138215,-0.036442457000000004,-0.030746636,0.012118466000000001,-0.030756863,0.595555808,0.424469284,0.179469071,0.028516312000000002,2.089471257,2.030925695,0.217872061,0.436022122,0.666666667,-1.941824495
